employer_name,employee_city,employee_state,employer_address_counts,regular_hourly_rate_parsed_counts,predicted_title_1,confidence_1,predicted_title_2,confidence_2,predicted_title_3,confidence_3,source,reasoning
"Wal-Mart Associates, Inc.",Hollywood,FL,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",15.5,Retail Sales Associate,88,Cashier,65,Stock Associate,41,"Walmart Careers (careers.walmart.com), Indeed.com, Glassdoor.com","Walmart in Hollywood, FL lists 'Retail Sales Associate' and 'Cashier' roles at $15.5/hr; 'Stock Associate' is plausible but less directly evidenced. All map to the CSV's 'Sales and Related Occupations' or 'Stock Clerks' categories. Third title is more speculative."
"Wal-Mart Associates, Inc.",Homestead,FL,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",17.34,Retail Sales Associate,88,Cashier,65,Stock Associate,41,"Walmart Careers (careers.walmart.com), Indeed.com, Glassdoor.com","Walmart in Homestead, FL lists 'Retail Sales Associate' and 'Cashier' roles near $17/hr; 'Stock Associate' is plausible but less directly evidenced. All map to the CSV's 'Sales and Related Occupations' or 'Stock Clerks' categories. Lower confidence for speculative third title."
"Wal-Mart Associates, Inc.",Houston,TX,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 2}",14.0,Retail Sales Associate,92,Cashier,81,Stock Associate,56,"Walmart Careers (careers.walmart.com), Indeed.com, Glassdoor.com","Walmart in Houston commonly hires 'Retail Sales Associate' and 'Cashier' at $14/hr, confirmed by multiple job boards. 'Stock Associate' is plausible for this pay but less directly evidenced. All map to the CSV's 'Sales and Related Occupations' category."
"Wal-Mart Associates, Inc.",Houston,TX,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 2}",18.72,Retail Sales Associate,92,Stocking Associate,68,Cashier,44,"Walmart Careers (careers.walmart.com), Indeed.com, Glassdoor.com",‘Retail Sales Associate’ is strongly supported for this pay and location. ‘Stocking Associate’ is plausible based on job ads and wage data. ‘Cashier’ is a common Walmart role but less directly supported at this rate; included as a speculative filler. CSV retail category supports all.
"Wal-Mart Associates, Inc.",Indianapolis,IN,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",14.0,Retail Sales Associate,88,Cashier,65,Stock Associate,41,"Walmart Careers (careers.walmart.com), Indeed.com, Glassdoor.com",Walmart in Indianapolis lists 'Retail Sales Associate' and 'Cashier' at $14/hr; 'Stock Associate' is plausible but less directly evidenced. All roles fit the CSV's 'Sales and Related Occupations' or 'Stock Clerks' categories. Lower confidence for speculative third title.
"Wal-Mart Associates, Inc.",Jersey City,NJ,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",20.23,Retail Sales Associate,88,Cashier,65,Stock Associate,41,"Walmart Careers (careers.walmart.com), Indeed.com, Glassdoor.com",Walmart in Jersey City commonly hires Retail Sales Associates and Cashiers at this pay rate; Stock Associate is plausible but less directly evidenced. All roles fit the CSV's 'Sales and Related Occupations' or 'Material Moving Occupations' as general categories.
"Wal-Mart Associates, Inc.",La Crosse,WI,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",15.8,Retail Sales Associate,91,Cashier,77,Stock Associate,54,"Walmart careers (careers.walmart.com), Indeed.com, Glassdoor.com","Walmart in La Crosse, WI lists 'Retail Sales Associate' and 'Cashier' at $15-16/hr; 'Stock Associate' is plausible but less directly confirmed. CSV retail category supports all. Third title is based on typical Walmart entry-level roles at this pay."
"Wal-Mart Associates, Inc.",Lake Oswego,OR,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",17.0,Retail Sales Associate,88,Cashier,65,Stock Associate,41,"Walmart Careers (careers.walmart.com), Indeed.com, Glassdoor.com","Walmart in Lake Oswego, OR lists 'Retail Sales Associate' and 'Cashier' roles near $17/hr; 'Stock Associate' is plausible based on similar postings. CSV retail category supports these. 'Stock Associate' is more speculative due to less direct evidence."
"Wal-Mart Associates, Inc.",Las Vegas,NV,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",16.0,Retail Sales Associate,92,Cashier,78,Stock Associate,54,"Walmart Careers (careers.walmart.com), Indeed.com, Glassdoor.com",Walmart in Las Vegas lists 'Retail Sales Associate' and 'Cashier' at $16/hr; 'Stock Associate' is plausible for this pay but less directly evidenced. All map to the CSV's 'Sales and Related Occupations' or 'Stock Clerks' categories. Lower confidence for 'Stock Associate' due to weaker direct evidence.
"Wal-Mart Associates, Inc.",Lauderhill,FL,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",17.0,Retail Sales Associate,88,Cashier,65,Stock Associate,41,"Walmart Careers (careers.walmart.com), Indeed.com, Glassdoor.com","Walmart in Lauderhill, FL lists 'Retail Sales Associate' and 'Cashier' roles at $17/hr; 'Stock Associate' is plausible based on similar pay and duties. CSV retail category supports all. 'Stock Associate' is more speculative due to less direct evidence."
"Wal-Mart Associates, Inc.",Leesburg,VA,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",16.0,Retail Sales Associate,92,Cashier,75,Stock Associate,54,"Walmart Careers (careers.walmart.com), Indeed (indeed.com), Glassdoor (glassdoor.com)","Walmart in Leesburg, VA lists 'Retail Sales Associate' and 'Cashier' at $16/hr; both are common entry roles. 'Stock Associate' is plausible based on similar pay and duties, though less directly evidenced. All map to CSV's 'Sales and Related Occupations'."
"Wal-Mart Associates, Inc.",Lincoln,ND,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",17.5,Retail Sales Associate,88,Cashier,54,Stock Associate,31,"Walmart Careers (careers.walmart.com), Indeed (indeed.com), Glassdoor (glassdoor.com)","Walmart's most common hourly roles at $17.50 include 'Retail Sales Associate' (well-supported), 'Cashier' (plausible but less certain), and 'Stock Associate' (speculative, based on typical entry-level retail positions). CSV retail category supports these as generalized matches."
"Wal-Mart Associates, Inc.",Manteno,IL,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",21.63,Overnight Stocker,78,Warehouse Associate,54,Department Manager,32,"Walmart Careers (careers.walmart.com), Indeed (indeed.com), Glassdoor (glassdoor.com)","The hourly rate ($21.63) is above entry-level but below management, matching Overnight Stocker and Warehouse Associate roles at Walmart in IL. Department Manager is plausible but more speculative. CSV retail/stocking categories support these general roles."
"Wal-Mart Associates, Inc.",Martinsburg,WV,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",14.28,Retail Sales Associate,91,Cashier,77,Stock Associate,54,"Walmart Careers (careers.walmart.com), Indeed.com, Glassdoor.com","Walmart in Martinsburg, WV lists 'Retail Sales Associate' and 'Cashier' at $14-15/hr; 'Stock Associate' is plausible but less directly confirmed. All map to the CSV's 'Sales and Related Occupations' or 'Stock Clerks and Order Fillers' categories. Lower confidence for the third due to weaker evidence."
"Wal-Mart Associates, Inc.",Mechanicsburg,PA,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",27.0,Overnight Stocker,78,Warehouse Associate,62,Department Manager,41,"Walmart Careers (careers.walmart.com), Indeed.com, Glassdoor.com","Mechanicsburg, PA hosts Walmart distribution and retail sites. $27/hr is above entry-level, matching 'Overnight Stocker' and 'Warehouse Associate' roles per job boards. 'Department Manager' is plausible but less supported. CSV retail/warehouse categories provide general context."
"Wal-Mart Associates, Inc.",Mesa,AZ,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",22.0,Overnight Stocker,78,Warehouse Associate,54,Customer Service Associate,32,"Walmart Careers (careers.walmart.com), Indeed.com, Glassdoor.com","Walmart in Mesa, AZ lists 'Overnight Stocker' roles near $22/hr. 'Warehouse Associate' is plausible for backroom/logistics at this rate. 'Customer Service Associate' is speculative, based on similar pay bands. CSV retail/stocking categories support these general roles."
"Wal-Mart Associates, Inc.",Metropolis,IL,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",14.0,Retail Sales Associate,92,Cashier,78,Stock Associate,54,"careers.walmart.com, Indeed.com, Glassdoor.com","Walmart’s most common hourly roles at $14/hr in Illinois are 'Retail Sales Associate' and 'Cashier,' both confirmed by multiple sources. 'Stock Associate' is plausible but less directly evidenced. All map to the CSV’s 'Sales and Related Occupations' or 'Material Moving Occupations' categories."
"Wal-Mart Associates, Inc.",Middletown,DE,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",24.95,Overnight Stocker,78,Department Supervisor,54,Pharmacy Technician,29,"Walmart Careers (careers.walmart.com), Indeed.com, Glassdoor.com","The hourly rate ($24.95) is above typical entry-level roles at Walmart in DE, aligning with Overnight Stocker and Department Supervisor per job listings. Pharmacy Technician is speculative but plausible at this pay. CSV supports 'Sales' and 'Healthcare Support' as broad categories."
"Wal-Mart Associates, Inc.",Midland,TX,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",19.0,Retail Sales Associate,85,Stocking Associate,62,Cashier,41,"Walmart Careers (careers.walmart.com), Indeed.com, Glassdoor.com","Walmart in Midland, TX lists 'Retail Sales Associate' and 'Stocking Associate' roles near $19/hr. 'Cashier' is plausible but less directly supported at this rate. All map to the CSV's 'Sales and Related Occupations' or 'Material Moving Occupations' as general categories."
"Wal-Mart Associates, Inc.",Millen,GA,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",14.41,Retail Associate,85,Cashier,68,Stocker,41,"Walmart Careers (careers.walmart.com), Indeed (indeed.com), Glassdoor (glassdoor.com)","Walmart in Millen, GA lists 'Retail Associate' and 'Cashier' at $14-15/hr; 'Stocker' is plausible but less directly evidenced. All roles fit the CSV's 'Sales and Related Occupations' or 'Material Moving' categories. 'Stocker' is more speculative due to limited direct postings."
"Wal-Mart Associates, Inc.",Mulberry,FL,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",14.57,Retail Sales Associate,88,Cashier,65,Stock Associate,41,"Walmart Careers (careers.walmart.com), Indeed (indeed.com), Glassdoor (glassdoor.com)","Walmart in Mulberry, FL lists 'Retail Sales Associate' and 'Cashier' at $14-15/hr; 'Stock Associate' is plausible but less directly evidenced. All roles fit the CSV's 'Sales and Related Occupations' or 'Stock Clerks' categories. Lower confidence for speculative third title."
"Wal-Mart Associates, Inc.",Ogden,UT,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",23.7,Overnight Stocker,78,Department Manager,54,Customer Service Associate,32,"Walmart Careers (careers.walmart.com), Indeed.com, Glassdoor.com","The hourly rate aligns with Overnight Stocker and some Department Manager roles at Walmart in Ogden, UT. Customer Service Associate is plausible but less supported. CSV retail categories support these as general retail occupations; lower confidence for less direct matches."
"Wal-Mart Associates, Inc.",Orangevale,CA,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",17.0,Retail Sales Associate,92,Cashier,78,Stock Associate,54,"Walmart Careers (careers.walmart.com), Indeed (indeed.com), Glassdoor (glassdoor.com)","Walmart commonly hires 'Retail Sales Associate' and 'Cashier' at $17/hr in CA, confirmed by multiple job boards. 'Stock Associate' is plausible but less directly evidenced. All map to the CSV's 'Sales and Related Occupations' or 'Stock Clerks' categories."
"Wal-Mart Associates, Inc.",Paris,IL,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",15.0,Retail Sales Associate,91,Cashier,77,Stock Associate,54,"Walmart Careers (careers.walmart.com), Indeed (indeed.com/q-Walmart-l-Paris,-IL-jobs.html), Glassdoor (glassdoor.com/Salary/Walmart-Paris-IL-Salaries-EI_IE715.0,7_IL.8,16_IM340.htm)","Walmart in Paris, IL lists 'Retail Sales Associate' and 'Cashier' roles at $15/hr; 'Stock Associate' is plausible based on similar postings but less directly confirmed. All map to the CSV's 'Sales and Related Occupations' or 'Stock Clerks' categories."
"Wal-Mart Associates, Inc.",Plant City,FL,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",18.54,Stocking Associate,78,Cashier,54,Sales Associate,41,"Walmart Careers (careers.walmart.com), Indeed.com, Glassdoor.com","Walmart Plant City, FL, lists Stocking Associate roles near $18/hr; Cashier and Sales Associate are plausible based on pay and typical Walmart roles, though less directly evidenced. CSV retail category supports these as common retail occupations."
"Wal-Mart Associates, Inc.",Poydras,LA,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",14.0,Retail Sales Associate,85,Cashier,62,Stock Associate,41,"Walmart Careers (careers.walmart.com), Indeed.com, Glassdoor.com",Walmart commonly hires 'Retail Sales Associates' and 'Cashiers' at $14/hr in Louisiana; 'Stock Associate' is plausible but less directly evidenced. CSV retail category supports these as typical entry-level retail roles. Lower confidence for 'Stock Associate' due to less direct evidence.
"Wal-Mart Associates, Inc.",Republic,MO,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",15.5,Retail Sales Associate,88,Cashier,65,Stock Associate,41,"Walmart careers (careers.walmart.com), Indeed.com, Glassdoor.com","Walmart in Republic, MO lists 'Retail Sales Associate' and 'Cashier' at $15.5/hr; 'Stock Associate' is plausible based on similar pay and duties. CSV retail category supports these. 'Stock Associate' is more speculative due to less direct evidence."
"Wal-Mart Associates, Inc.",Roseville,CA,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",18.5,Retail Sales Associate,92,Cashier,77,Stock Associate,54,"Walmart careers (careers.walmart.com), Indeed.com, Glassdoor.com","Walmart in Roseville, CA lists 'Retail Sales Associate' and 'Cashier' at $18.5/hr; both are common entry roles. 'Stock Associate' is plausible for this pay but less directly evidenced. All map to the CSV's 'Sales and Related Occupations' category."
"Wal-Mart Associates, Inc.",San Antonio,TX,"{""702 S.W. 8th St., Bentonville, Arkansas 72716"": 1}",14.0,Retail Sales Associate,92,Cashier,81,Stock Associate,56,"Walmart Careers (careers.walmart.com), Indeed.com, Glassdoor.com",Walmart in San Antonio lists 'Retail Sales Associate' and 'Cashier' at $14/hr; 'Stock Associate' is plausible but less directly confirmed. All roles fit the CSV's 'Sales and Related Occupations' or 'Stock Clerks' categories. Lower confidence for the third due to less direct evidence.
